image_id,query_index,method,success,expanded_nodes,off_reference_r0,routeconform_0.05_r0,off_reference_r1,routeconform_0.05_r1,off_reference_r2,routeconform_0.05_r2,off_reference_r3,routeconform_0.05_r3
26878690_15,934,Topology+Risk A*,1,26479,0.0,1,0.0,1,0.0,1,0.0,1
26878690_15,935,Soft-probability A*,1,27104,0.02931228861330326,1,0.006764374295377684,1,0.0,1,0.0,1
26878690_15,935,Topology+Risk A*,1,29187,0.007856341189674487,1,0.001122334455667784,1,0.0,1,0.0,1
26878690_15,936,Soft-probability A*,1,41608,0.013975155279503104,1,0.0,1,0.0,1,0.0,1
26878690_15,936,Topology+Risk A*,1,46412,0.0,1,0.0,1,0.0,1,0.0,1
26878690_15,937,Soft-probability A*,0,0,nan,0,nan,0,nan,0,nan,0
26878690_15,937,Topology+Risk A*,0,0,nan,0,nan,0,nan,0,nan,0
26878690_15,938,Soft-probability A*,1,38279,0.013821700069108545,1,0.0,1,0.0,1,0.0,1
26878690_15,938,Topology+Risk A*,1,43411,0.0,1,0.0,1,0.0,1,0.0,1
26878690_15,939,Soft-probability A*,1,50877,0.0159893404397069,1,0.0,1,0.0,1,0.0,1
26878690_15,939,Topology+Risk A*,1,52732,0.0,1,0.0,1,0.0,1,0.0,1
26878690_15,940,Soft-probability A*,1,60335,0.01859799713876964,1,0.0,1,0.0,1,0.0,1
26878690_15,940,Topology+Risk A*,1,75936,0.0,1,0.0,1,0.0,1,0.0,1
26878690_15,941,Soft-probability A*,1,63418,0.015658362989323882,1,0.0,1,0.0,1,0.0,1
26878690_15,941,Topology+Risk A*,1,77821,0.0,1,0.0,1,0.0,1,0.0,1
26878690_15,942,Soft-probability A*,1,35472,0.010638297872340385,1,0.0,1,0.0,1,0.0,1
26878690_15,942,Topology+Risk A*,1,40114,0.0,1,0.0,1,0.0,1,0.0,1
26878690_15,943,Soft-probability A*,1,35200,0.01434720229555242,1,0.0,1,0.0,1,0.0,1
26878690_15,943,Topology+Risk A*,1,37935,0.0,1,0.0,1,0.0,1,0.0,1
26878690_15,944,Soft-probability A*,1,40789,0.02799712849964109,1,0.003589375448671883,1,0.000717875089734421,1,0.0,1
26878690_15,944,Topology+Risk A*,1,61943,0.004264392324093813,1,0.000710732054015617,1,0.0,1,0.0,1
