method,success,path_length,expanded_nodes,planning_time_ms,on_road_ratio,off_road_ratio,average_risk,max_risk,min_boundary_distance,relative_detour,query_index,image_id
URA-style A*,1,888.0113267570466,72043,644.2222999999103,0.981638418079096,0.01836158192090398,nan,nan,nan,0.0033092198038366205,567,23278915_15
GT Oracle A*,1,885.082394568912,45418,352.39389999992454,1.0,0.0,nan,nan,nan,0.0,567,23278915_15
Topology+Risk A*,1,890.4966081312853,105756,946.4176999999836,0.9788135593220338,0.021186440677966156,nan,nan,nan,0.006117185920312272,567,23278915_15
Binary-mask A*,1,249.75230867899768,4508,39.7378000000117,0.6053811659192825,0.3946188340807175,nan,nan,nan,-0.0009705823567019393,568,23278915_15
Soft-probability A*,1,252.23759005323637,5899,50.81130000007761,1.0,0.0,nan,nan,nan,0.0089707439802514,568,23278915_15
Clearance-aware A*,1,255.3086578651018,6753,59.32400000006055,0.9910714285714286,0.008928571428571397,nan,nan,nan,0.021255263406153267,568,23278915_15
URA-style A*,1,258.82337649086327,6295,59.912800000120114,1.0,0.0,nan,nan,nan,0.035314421939848996,568,23278915_15
GT Oracle A*,1,249.99494936611703,3438,26.6414000000168,1.0,0.0,nan,nan,nan,0.0,568,23278915_15
Topology+Risk A*,1,258.48023074035564,6670,57.97480000001087,1.0,0.0,nan,nan,nan,0.03394181120760138,568,23278915_15
Binary-mask A*,1,451.210244842768,9136,70.24209999985942,0.2219020172910663,0.7780979827089337,nan,nan,nan,0.6234612386082151,569,23278915_15
Soft-probability A*,1,451.79603128039497,12361,107.52959999990708,0.9568965517241379,0.0431034482758621,nan,nan,nan,0.6255689070099403,569,23278915_15
Clearance-aware A*,1,455.2102448427681,15934,138.3584999998675,0.9772079772079773,0.022792022792022748,nan,nan,nan,0.6378532986925243,569,23278915_15
URA-style A*,1,458.86709909226056,12392,113.02190000014889,0.9943342776203966,0.005665722379603388,nan,nan,nan,0.6510107152120883,569,23278915_15
GT Oracle A*,1,277.9310242291884,2767,19.916999999850304,1.0,0.0,nan,nan,nan,0.0,569,23278915_15
Topology+Risk A*,1,457.4528855298874,15711,125.12070000002495,0.9886363636363636,0.011363636363636354,nan,nan,nan,0.6459223535716585,569,23278915_15
Binary-mask A*,1,589.6732316404214,12946,114.56640000005791,0.4805491990846682,0.5194508009153318,nan,nan,nan,-0.011280866946012224,570,23278915_15
Soft-probability A*,1,591.6732316404214,15406,130.74710000000778,0.9567198177676538,0.0432801822323462,nan,nan,nan,-0.007927419375385847,570,23278915_15
Clearance-aware A*,1,596.7442994522869,25418,220.86009999998168,0.9683257918552036,0.03167420814479638,nan,nan,nan,0.0005753606417051945,570,23278915_15
URA-style A*,1,596.15851301466,16083,127.5669999999991,0.9682539682539683,0.031746031746031744,nan,nan,nan,-0.0004068414113776982,570,23278915_15
GT Oracle A*,1,596.4011537017793,10005,77.15269999994234,1.0,0.0,nan,nan,nan,0.0,570,23278915_15
Topology+Risk A*,1,596.7442994522869,25063,213.8551999998981,0.9683257918552036,0.03167420814479638,nan,nan,nan,0.0005753606417051945,570,23278915_15
Binary-mask A*,1,307.7766952966378,9774,84.09809999989193,0.7315175097276264,0.2684824902723736,nan,nan,nan,-0.005677434475174857,571,23278915_15
Soft-probability A*,1,309.19090885901096,13274,121.77889999998115,0.875968992248062,0.12403100775193798,nan,nan,nan,-0.0011085880386907903,571,23278915_15
Clearance-aware A*,1,310.0193359837572,16138,146.2619999999788,0.9806201550387597,0.019379844961240345,nan,nan,nan,0.0015677802394015352,571,23278915_15
URA-style A*,1,312.60512242138407,12401,108.2837000001291,0.8697318007662835,0.13026819923371646,nan,nan,nan,0.009921582992668534,571,23278915_15
GT Oracle A*,1,309.53405460951853,6149,54.84090000004471,1.0,0.0,nan,nan,nan,0.0,571,23278915_15
Topology+Risk A*,1,310.60512242138407,15666,120.48170000002756,0.9845559845559846,0.015444015444015413,nan,nan,nan,0.003460258397793093,571,23278915_15
Binary-mask A*,1,1508.4154390516549,67569,549.0739000001668,0.47086614173228347,0.5291338582677165,nan,nan,nan,0.4582641985371181,572,23278915_15
Soft-probability A*,1,1514.0722933011475,85940,750.1898999998957,0.8304552590266876,0.1695447409733124,nan,nan,nan,0.4637329757816443,572,23278915_15
Clearance-aware A*,1,1524.1139238614903,91454,805.904000000055,0.9185591229444009,0.0814408770555991,nan,nan,nan,0.4734407459104693,572,23278915_15
URA-style A*,1,1529.8712831743708,87066,691.7622000000847,0.8426791277258567,0.15732087227414326,nan,nan,nan,0.47900668666308205,572,23278915_15
GT Oracle A*,1,1034.391052434015,26138,214.32600000002822,1.0,0.0,nan,nan,nan,0.0,572,23278915_15
Topology+Risk A*,1,1529.7707781109825,89598,742.9116000000704,0.9063231850117096,0.09367681498829039,nan,nan,nan,0.4789095231549951,572,23278915_15
Binary-mask A*,1,1248.6702730475943,54540,468.973399999868,0.4272818455366098,0.5727181544633901,nan,nan,nan,-0.01778535422658221,573,23278915_15
Soft-probability A*,1,1256.167747730653,75178,677.7063000001817,0.8777777777777778,0.12222222222222223,nan,nan,nan,-0.011887776940592796,573,23278915_15
Clearance-aware A*,1,1267.724096916757,100833,912.0132999998987,0.954864593781344,0.04513540621865597,nan,nan,nan,-0.002797454485362565,573,23278915_15
URA-style A*,1,1277.5230867899804,78923,724.8991999999816,0.8671328671328671,0.13286713286713292,nan,nan,nan,0.00491051420342087,573,23278915_15
GT Oracle A*,1,1271.280446102861,35954,303.85389999992185,1.0,0.0,nan,nan,nan,0.0,573,23278915_15
Topology+Risk A*,1,1270.3098833543838,100521,916.9225000000552,0.943,0.05700000000000005,nan,nan,nan,-0.0007634529040799452,573,23278915_15
Binary-mask A*,1,2233.8237354283483,112928,962.4094000000696,0.42070116861435725,0.5792988313856428,nan,nan,nan,-0.0063018610481232855,574,23278915_15
Soft-probability A*,1,2243.7232303649594,155753,1392.0924000001378,0.8237250554323725,0.1762749445676275,nan,nan,nan,-0.0018981520450100117,574,23278915_15
Clearance-aware A*,1,2261.865365988689,199415,1782.823100000087,0.933993399339934,0.06600660066006603,nan,nan,nan,0.006172227958565255,574,23278915_15
URA-style A*,1,2282.8359287371622,160881,1533.773900000142,0.8396946564885496,0.16030534351145043,nan,nan,nan,0.015500810534457472,574,23278915_15
GT Oracle A*,1,2247.9902576697177,93780,794.3513000000166,1.0,0.0,nan,nan,nan,0.0,574,23278915_15
Topology+Risk A*,1,2269.179074487672,194138,1747.4557999998979,0.9132821075740944,0.08671789242590555,nan,nan,nan,0.009425671105852056,574,23278915_15
Binary-mask A*,0,nan,200001,1747.1126000000368,nan,nan,nan,nan,nan,nan,575,23278915_15
Soft-probability A*,0,nan,200001,1772.8865999999925,nan,nan,nan,nan,nan,nan,575,23278915_15
Clearance-aware A*,0,nan,200001,1872.0984000001408,nan,nan,nan,nan,nan,nan,575,23278915_15
URA-style A*,0,nan,200001,1891.8691999999737,nan,nan,nan,nan,nan,nan,575,23278915_15
GT Oracle A*,1,2298.1222920256837,93419,760.2948999999626,1.0,0.0,nan,nan,nan,0.0,575,23278915_15
Topology+Risk A*,0,nan,200001,1832.0862000000488,nan,nan,nan,nan,nan,nan,575,23278915_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,576,23278915_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,576,23278915_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,576,23278915_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,576,23278915_15
GT Oracle A*,1,2002.1080066758345,92575,815.3795999999147,1.0,0.0,nan,nan,nan,0.0,576,23278915_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,576,23278915_15
Binary-mask A*,1,1764.3779925734216,108171,969.2517000000862,0.3108399138549892,0.6891600861450108,nan,nan,nan,-0.024376115899988254,577,23278915_15
Soft-probability A*,1,1772.8632739476602,141499,1299.475399999892,0.8720514653323803,0.12794853466761968,nan,nan,nan,-0.019684126311101058,577,23278915_15
Clearance-aware A*,1,1791.2480502585108,190709,1724.053099999992,0.9412181303116147,0.05878186968838528,nan,nan,nan,-0.009518148868512006,577,23278915_15
URA-style A*,1,1822.6033893178383,161989,1505.384499999991,0.8918353105373342,0.10816468946266578,nan,nan,nan,0.007819982648145329,577,23278915_15
GT Oracle A*,1,1808.4612536941072,92111,801.6438000001926,1.0,0.0,nan,nan,nan,0.0,577,23278915_15
Topology+Risk A*,1,1798.3191180703764,189749,1815.715500000124,0.940014114326041,0.059985885673959016,nan,nan,nan,-0.005608157544439342,577,23278915_15
Binary-mask A*,1,1648.6378772032438,111419,1024.4864999999663,0.36736272235112144,0.6326372776488786,nan,nan,nan,-0.011926310593265984,578,23278915_15
Soft-probability A*,1,1654.880517890363,137948,1238.4492000001046,0.7973805855161787,0.20261941448382126,nan,nan,nan,-0.008184925598626458,578,23278915_15
Clearance-aware A*,1,1669.3657992646017,146462,1332.1026000000984,0.9244274809160306,0.07557251908396945,nan,nan,nan,0.0004964989928177496,578,23278915_15
URA-style A*,1,1668.194226389348,133670,1231.0268999999607,0.8027522935779816,0.1972477064220184,nan,nan,nan,-0.00020565661652966076,578,23278915_15
GT Oracle A*,1,1668.5373721398555,86180,696.8741999999111,1.0,0.0,nan,nan,nan,0.0,578,23278915_15
Topology+Risk A*,1,1670.194226389348,144669,1288.1964999999127,0.8908396946564886,0.1091603053435114,nan,nan,nan,0.0009929979856354992,578,23278915_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,579,23278915_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,579,23278915_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,579,23278915_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,579,23278915_15
GT Oracle A*,1,2193.889752606337,182845,1477.619200000163,1.0,0.0,nan,nan,nan,0.0,579,23278915_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,579,23278915_15
Binary-mask A*,1,1865.7749621930923,77523,649.065900000096,0.5707515233581584,0.4292484766418416,nan,nan,nan,0.01252022524194694,580,23278915_15
Soft-probability A*,1,1872.8460300049578,99267,869.8306000001139,0.9595141700404858,0.04048582995951422,nan,nan,nan,0.016357557888514104,580,23278915_15
Clearance-aware A*,1,1885.230806315808,197978,1885.9572999999727,0.9684351914036265,0.03156480859637345,nan,nan,nan,0.023078538046321238,580,23278915_15
URA-style A*,1,1887.230806315808,108670,985.7449000000997,0.971830985915493,0.028169014084507005,nan,nan,nan,0.024163899620743695,580,23278915_15
GT Oracle A*,1,1842.7038943812265,61171,507.0338999998967,1.0,0.0,nan,nan,nan,0.0,580,23278915_15
Topology+Risk A*,1,1888.645019878181,192474,1770.516999999927,0.9731903485254692,0.02680965147453085,nan,nan,nan,0.024931366150057126,580,23278915_15
Binary-mask A*,1,1843.591196009018,63323,575.5873999999039,0.5381991814461119,0.4618008185538881,nan,nan,nan,-0.038916760613862865,581,23278915_15
Soft-probability A*,1,1847.49069094563,100144,985.3381999998874,0.8152692569870484,0.18473074301295156,nan,nan,nan,-0.03688391340035809,581,23278915_15
Clearance-aware A*,1,1859.1475451951221,150397,1409.0916000000107,0.8280297901150981,0.17197020988490186,nan,nan,nan,-0.030807074203356835,581,23278915_15
URA-style A*,1,1863.0470401317339,118712,1085.8149999999114,0.8132611637347767,0.18673883626522325,nan,nan,nan,-0.028774226989852176,581,23278915_15
GT Oracle A*,1,1918.2429996246278,55989,501.7834000000221,1.0,0.0,nan,nan,nan,0.0,581,23278915_15
Topology+Risk A*,1,1865.3901858822414,152600,1437.4900999998772,0.8225371120107963,0.17746288798920373,nan,nan,nan,-0.027552720772461525,581,23278915_15
Binary-mask A*,1,1755.110965268662,118486,1020.6983000000491,0.29879347054648686,0.7012065294535131,nan,nan,nan,-0.0012900055163657573,582,23278915_15
Soft-probability A*,1,1760.424673767647,176382,1642.6252999999633,0.8618001417434443,0.13819985825655567,nan,nan,nan,0.0017336516145646848,582,23278915_15
Clearance-aware A*,0,nan,200001,1831.749899999977,nan,nan,nan,nan,nan,nan,582,23278915_15
URA-style A*,0,nan,200001,1906.1654999998154,nan,nan,nan,nan,nan,nan,582,23278915_15
GT Oracle A*,1,1757.3779925734216,106329,918.1760999999824,1.0,0.0,nan,nan,nan,0.0,582,23278915_15
Topology+Risk A*,0,nan,200001,1833.456900000101,nan,nan,nan,nan,nan,nan,582,23278915_15
Binary-mask A*,0,nan,200001,1788.6508999999933,nan,nan,nan,nan,nan,nan,583,23278915_15
Soft-probability A*,0,nan,200001,1924.7035000000778,nan,nan,nan,nan,nan,nan,583,23278915_15
Clearance-aware A*,0,nan,200001,1832.8244000001632,nan,nan,nan,nan,nan,nan,583,23278915_15
URA-style A*,0,nan,200001,1866.491700000097,nan,nan,nan,nan,nan,nan,583,23278915_15
GT Oracle A*,1,2267.7455249415525,174174,1470.3770000000986,1.0,0.0,nan,nan,nan,0.0,583,23278915_15
Topology+Risk A*,0,nan,200001,1523.7056000000848,nan,nan,nan,nan,nan,nan,583,23278915_15
Binary-mask A*,1,2172.341412646944,167095,1673.3626000000186,0.2487751769188895,0.7512248230811105,nan,nan,nan,-0.007311473386890364,584,23278915_15
Soft-probability A*,0,nan,200001,2099.0392999999585,nan,nan,nan,nan,nan,nan,584,23278915_15
Clearance-aware A*,0,nan,200001,2078.294700000015,nan,nan,nan,nan,nan,nan,584,23278915_15
URA-style A*,0,nan,200001,2081.6257999999834,nan,nan,nan,nan,nan,nan,584,23278915_15
GT Oracle A*,1,2188.341412646942,122294,1152.4076000000605,1.0,0.0,nan,nan,nan,0.0,584,23278915_15
Topology+Risk A*,0,nan,200001,2140.7321000001502,nan,nan,nan,nan,nan,nan,584,23278915_15
Binary-mask A*,1,2068.4591616530506,156118,1570.2608999999939,0.21505989731888192,0.784940102681118,nan,nan,nan,-0.006782387322333224,585,23278915_15
Soft-probability A*,0,nan,200001,2108.2688000001326,nan,nan,nan,nan,nan,nan,585,23278915_15
Clearance-aware A*,0,nan,200001,2063.960599999973,nan,nan,nan,nan,nan,nan,585,23278915_15
URA-style A*,0,nan,200001,2079.1831000001366,nan,nan,nan,nan,nan,nan,585,23278915_15
GT Oracle A*,1,2082.584053334077,134258,1304.6153000000231,1.0,0.0,nan,nan,nan,0.0,585,23278915_15
Topology+Risk A*,0,nan,200001,2086.5115999999944,nan,nan,nan,nan,nan,nan,585,23278915_15
Binary-mask A*,1,480.4457428549501,5524,34.59149999980582,0.42788461538461536,0.5721153846153846,nan,nan,nan,-0.009949895179766589,586,23278930_15
Soft-probability A*,1,481.85995641732325,7276,46.67029999995975,0.973621103117506,0.026378896882493952,nan,nan,nan,-0.007035638353708171,586,23278930_15
Clearance-aware A*,1,484.10259710444257,8760,57.570899999973335,0.9904306220095693,0.009569377990430672,nan,nan,nan,-0.002414249403183253,586,23278930_15
URA-style A*,1,484.68838354206946,7555,52.69160000011652,0.9952267303102625,0.004773269689737458,nan,nan,nan,-0.001207124701591568,586,23278930_15
GT Oracle A*,1,485.2741699796963,6763,42.619000000058804,1.0,0.0,nan,nan,nan,0.0,586,23278930_15
Topology+Risk A*,1,484.10259710444257,8656,56.70609999992848,0.9904306220095693,0.009569377990430672,nan,nan,nan,-0.002414249403183253,586,23278930_15
Binary-mask A*,1,450.79603128039486,12345,82.85649999993439,0.3804034582132565,0.6195965417867435,nan,nan,nan,-0.00698634185836416,587,23278930_15
Soft-probability A*,1,451.96760415564876,16297,108.65300000000389,0.9799426934097422,0.02005730659025784,nan,nan,nan,-0.004405600711795007,587,23278930_15
Clearance-aware A*,1,454.5533905932757,18111,120.42229999997289,0.9971590909090909,0.0028409090909090606,nan,nan,nan,0.001290370573284577,587,23278930_15
URA-style A*,1,455.9676041556488,15549,104.505300000028,0.9971671388101983,0.0028328611898017497,nan,nan,nan,0.0044056007117951315,587,23278930_15
GT Oracle A*,1,453.96760415564876,9024,57.291300000088086,1.0,0.0,nan,nan,nan,0.0,587,23278930_15
Topology+Risk A*,1,455.96760415564876,17726,117.2548999998071,0.9971671388101983,0.0028328611898017497,nan,nan,nan,0.004405600711795007,587,23278930_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,588,23278930_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,588,23278930_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,588,23278930_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,588,23278930_15
GT Oracle A*,1,531.6244584051416,18566,115.72640000008505,1.0,0.0,nan,nan,nan,0.0,588,23278930_15
Topology+Risk A*,1,546.3523804664995,42306,283.4714000000531,0.8515981735159818,0.14840182648401823,nan,nan,nan,0.02770362015611793,588,23278930_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,589,23278930_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,589,23278930_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,589,23278930_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,589,23278930_15
GT Oracle A*,1,255.5756851698609,4048,25.061999999934415,1.0,0.0,nan,nan,nan,0.0,589,23278930_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,589,23278930_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,590,23278930_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,590,23278930_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,590,23278930_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,590,23278930_15
GT Oracle A*,1,513.1269837220826,8540,52.65570000005937,1.0,0.0,nan,nan,nan,0.0,590,23278930_15
Topology+Risk A*,1,789.484414822465,29081,194.86540000002606,0.9176090468497576,0.08239095315024236,nan,nan,nan,0.5385751283157266,590,23278930_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,591,23278930_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,591,23278930_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,591,23278930_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,591,23278930_15
GT Oracle A*,1,572.5706345359783,20247,130.0063000001046,1.0,0.0,nan,nan,nan,0.0,591,23278930_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,591,23278930_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,592,23278930_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,592,23278930_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,592,23278930_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,592,23278930_15
GT Oracle A*,1,1412.8683245815428,61052,399.2203000000245,1.0,0.0,nan,nan,nan,0.0,592,23278930_15
Topology+Risk A*,1,1450.5424227737378,162547,1128.7379000000328,0.9259589652096343,0.07404103479036572,nan,nan,nan,0.026664974744446346,592,23278930_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,593,23278930_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,593,23278930_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,593,23278930_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,593,23278930_15
GT Oracle A*,1,1773.8826099314178,133040,867.3103999999512,1.0,0.0,nan,nan,nan,0.0,593,23278930_15
Topology+Risk A*,0,nan,200001,1350.1351999998406,nan,nan,nan,nan,nan,nan,593,23278930_15
Binary-mask A*,1,1992.6967517062888,141247,933.7359000001015,0.5561627200971463,0.4438372799028537,nan,nan,nan,-0.010340748916040258,594,23278930_15
Soft-probability A*,1,2008.3536059557814,191345,1368.4319999999843,0.7585791691751956,0.24142083082480437,nan,nan,nan,-0.0025648790363830883,594,23278930_15
Clearance-aware A*,0,nan,200001,1400.2537999999731,nan,nan,nan,nan,nan,nan,594,23278930_15
URA-style A*,1,2033.2236636408707,198646,1374.457399999983,0.768772348033373,0.23122765196662698,nan,nan,nan,0.009786665493392957,594,23278930_15
GT Oracle A*,1,2013.5180361560974,136589,897.9750000000877,1.0,0.0,nan,nan,nan,0.0,594,23278930_15
Topology+Risk A*,0,nan,200001,1404.9012999998922,nan,nan,nan,nan,nan,nan,594,23278930_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,595,23278930_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,595,23278930_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,595,23278930_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,595,23278930_15
GT Oracle A*,1,1902.1424945612405,153921,1010.1740000000063,1.0,0.0,nan,nan,nan,0.0,595,23278930_15
Topology+Risk A*,0,nan,200001,1411.4362000000256,nan,nan,nan,nan,nan,nan,595,23278930_15
Binary-mask A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,596,23278930_15
Soft-probability A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,596,23278930_15
Clearance-aware A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,596,23278930_15
URA-style A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,596,23278930_15
GT Oracle A*,1,1819.1088732276078,95856,660.2831999998671,1.0,0.0,nan,nan,nan,0.0,596,23278930_15
Topology+Risk A*,0,nan,0,0.0,nan,nan,nan,nan,nan,nan,596,23278930_15
Binary-mask A*,1,1363.1109652686623,67394,442.49600000011924,0.5132743362831859,0.48672566371681414,nan,nan,nan,-0.010689146747699609,597,23278930_15
Soft-probability A*,1,1371.1109652686623,88420,615.9400999999889,0.9482926829268292,0.05170731707317078,nan,nan,nan,-0.004882952661029271,597,23278930_15
Clearance-aware A*,1,1381.6967517062892,109516,762.3987000001762,0.9942084942084942,0.00579150579150578,nan,nan,nan,0.0027999386660837703,597,23278930_15
URA-style A*,1,1384.282538143916,83187,599.2364000001089,0.9951876804619827,0.004812319538017307,nan,nan,nan,0.004676635906526474,597,23278930_15
GT Oracle A*,1,1377.83888733002,138714,938.631199999918,1.0,0.0,nan,nan,nan,0.0,597,23278930_15
Topology+Risk A*,1,1383.4541110191699,134182,971.5887999998358,0.9951876804619827,0.004812319538017307,nan,nan,nan,0.004075384822409127,597,23278930_15
